"","gene","beta","sd","pval","pval_anova","cov","varexp","singular","beta_norm"
"Adamts10","Adamts10",11.171358797368,3.12473842201571,0.00189463512441853,0.00189463512441853,9.76399020602121,0,TRUE,0.0525126013837038
"Adamts14","Adamts14",51.8788732752902,12.0623574479637,0.0139296997146926,0.0139296997146926,145.500467202446,0.619993070890254,FALSE,0.203847233840723
"Adamts18","Adamts18",0.11242644661132,0.0318888509384923,0.00212542509648141,0.00212542509648141,0.00101689881417738,0,TRUE,0.0113998121571224
"Adamts5","Adamts5",0.203408506323425,0.0809840573746739,0.0207087792125707,0.0207087792125707,0.00655841754886447,0,TRUE,0.0117380479040921
"Adap1","Adap1",0.64975932515481,0.126695244141932,5.11857712723434e-05,5.11857712723433e-05,0.0160516848881837,0,TRUE,0.0133974058379049
"Adat1","Adat1",-0.724834833245877,0.284286067774198,0.0190902811125889,0.0190902811125889,0.0808185683305158,0,TRUE,0.00828720187662046
"Adcy2","Adcy2",0.0416848786696449,0.0153465661022465,0.0132966710553985,0.0132966710553985,0.000235517091130622,0,TRUE,0.011136822649628
"Adgb","Adgb",0.0576772459699795,0.0247951921133909,0.0306375840529371,0.0306375840529371,0.000614801551939962,0,TRUE,0.0111962760222681
"Adgrb3","Adgrb3",0.1987416805157,0.0730369193224635,0.01315521256932,0.01315521256932,0.00533439158411604,0,TRUE,0.0117206984692908
"Adgrg2","Adgrg2",0.080782120584568,0.0247919953576713,0.00393430016711868,0.00393430016711868,0.000614643033814796,0,TRUE,0.0112821709179061
"Adgrl4","Adgrl4",1.11026553805907,0.273712273335281,0.0219235170729642,0.0219235170729642,0.0749184085743678,0.573409214370733,FALSE,0.0151093879956914
"Adipor1","Adipor1",7.3828056533006,2.48699546277772,0.00759406365101363,0.00759406365101363,6.18514643187699,0,TRUE,0.0384282411628827
"Adprh","Adprh",4.54102144875346,1.48149848892371,0.00610842443749035,0.00610842443749035,2.19483777268324,0,TRUE,0.0278635979113142
"Adrb1","Adrb1",0.22168168572109,0.10280918081978,0.0434182982421138,0.0434182982421138,0.0105697276608342,0,TRUE,0.0118059804448882
"Adssl1","Adssl1",1.62545909757059,0.236000639671066,1.08556576627302e-06,1.08556576627302e-06,0.0556963019251525,0,TRUE,0.017024676339203
"Aen","Aen",-2.03570760852646,0.692497474789674,0.00810261169005984,0.00810261169005984,0.479552752590076,0,TRUE,0.00341388911878537
"Afdn","Afdn",1.14781366870849,0.309105709401838,0.0418043215864265,0.0418043215864265,0.0955463395848137,0.210284744472617,FALSE,0.0152489772735964
"Afp","Afp",-1.77561572046916,0.312513551294685,0.0294060081433313,0.0294060081433313,0.0976647197428158,0.0145365288278209,FALSE,0.00438080912824823
"Agap3","Agap3",-0.848050280500841,0.286650530171272,0.00776787175448668,0.00776787175448668,0.0821685264474713,0,TRUE,0.0078291349898918
"Agbl3","Agbl3",0.170472820129469,0.0778611954462171,0.0405914742262508,0.0405914742262508,0.00606236575631402,0,TRUE,0.01161560589237
"Agl","Agl",1.46129923891185,0.363764811963615,0.000675863319790981,0.000675863319790981,0.132324838422924,0,TRUE,0.0164143941298143
"Agpat2","Agpat2",1.97252887119189,0.365852704989728,0.0159394896149329,0.0159394896149329,0.133848201748301,0.281607842752944,FALSE,0.0183149461407752
"Agpat3","Agpat3",12.7890147268473,2.57572101623172,7.44543822166166e-05,7.44543822166166e-05,6.63433875345778,0,TRUE,0.0585264140340054
"Agtrap","Agtrap",9.60140781281009,1.19837428962556,1.1389105184189e-07,1.1389105184189e-07,1.43610093803558,0,TRUE,0.0466761370780171
"Ahnak","Ahnak",106.467381808387,12.9365484304729,0.00463162830291191,0.00463162830291191,167.354285293972,0.234354622188625,FALSE,0.406785978226936
"AI506816","AI506816",9.53467212198138,1.9408443203836,0.0317525050276528,0.0317525050276528,3.76687667596527,0.160806762361897,FALSE,0.0464280398563406
"Aifm2","Aifm2",1.57490277084844,0.207738123399369,2.64797549502242e-07,2.64797549502242e-07,0.0431551279134915,0,TRUE,0.0168367276712238
"Aim2","Aim2",3.5980734508078,0.787664766607358,0.000186727266751057,0.000186727266751057,0.620415784554623,0,TRUE,0.024358085709812
"Ak3","Ak3",15.8816728213239,1.9848072617423,1.16202268226242e-07,1.16202268226242e-07,3.93945986626497,0,TRUE,0.0700237083799093
"Akap13","Akap13",-31.1774035531585,10.7529959653099,0.00886558086232851,0.00886558086232851,115.626922229971,0,TRUE,-0.104923549349657
"Akirin1-ps","Akirin1-ps",0.0299153392909574,0.0129219983914405,0.0313514336658805,0.0313514336658805,0.00016697804242839,0,TRUE,0.0110930681011392
"Akr1cl","Akr1cl",0.0486287151132267,0.0200362075451427,0.024793506808875,0.024793506808875,0.000401449612792033,0,TRUE,0.0111626371202358
"Akr1e1","Akr1e1",0.936484180902929,0.166081308857014,1.61317537966723e-05,1.61317537966723e-05,0.0275830011516588,0,TRUE,0.0144633368144684
"AL731831.1","AL731831.1",0.182928426159428,0.034168212073852,0.0174879434129066,0.0174879434129066,0.00116746671632372,0.169348783178662,FALSE,0.0116619109685887
"AL732309.1","AL732309.1",0.312785855809447,0.0565729090612744,2.06366689766695e-05,2.06366689766696e-05,0.00320049403965522,0,TRUE,0.0121446701505219
"Aldh1a1","Aldh1a1",0.073474347598236,0.0309793756028877,0.0278556274270958,0.0278556274270958,0.000959721712744794,0,TRUE,0.0112550034734391
"Aldh1a3","Aldh1a3",0.118429115973021,0.0413363817933677,0.00957214006420262,0.00957214006420262,0.00170869645976706,0,TRUE,0.0114221277362798
"Alg8","Alg8",-0.726294175108513,0.272721085244439,0.0149329239709096,0.0149329239709096,0.0743767903369044,0,TRUE,0.00828177661380947
"Alkbh4","Alkbh4",-2.33026773293086,1.08822236460322,0.0447433965363291,0.0447433965363291,1.18422791482261,0,TRUE,0.00231882967497166
"Als2cl","Als2cl",-29.3791042224707,10.0032035979359,0.0490918552353294,0.0490918552353294,100.064082221758,0.459002804851007,FALSE,-0.0982381751196741
"Alyref2","Alyref2",0.964587698647458,0.194016477253303,7.33555131867773e-05,7.33555131867772e-05,0.0376423934457815,0,TRUE,0.0145678147120551
"Amd-ps7","Amd-ps7",-0.042280380605423,0.0199807083440874,0.0470782954334269,0.0470782954334269,0.000399228705931485,0,TRUE,0.0108246726248837
"Amigo1","Amigo1",0.572044914167847,0.137526739670486,0.000484473329017322,0.000484473329017322,0.0189136041243937,0,TRUE,0.0131084940245905
"Amot","Amot",0.0947397274253865,0.0442218784381919,0.0446514979944575,0.0446514979944575,0.00195557453260222,0,TRUE,0.0113340598462357
"Amotl1","Amotl1",0.0647658085042369,0.0225265592439868,0.00935978645276817,0.00935978645276817,0.000507445871372847,0,TRUE,0.0112226285279302
"Anapc5","Anapc5",-7.46723601829699,3.01243513822786,0.0222151815345777,0.0222151815345777,9.0747654620299,0,TRUE,-0.0167784111509419
"Angpt1","Angpt1",2.98391026742049,0.57321043877251,0.00627324123042734,0.00627324123042734,0.328570207117773,0.671024869789076,FALSE,0.0220748669768933
"Angptl1","Angptl1",-0.141701480512888,0.0677916241314952,0.0495740609198082,0.0495740609198082,0.00459570430238592,0,TRUE,0.0104550638240042
"Angptl3","Angptl3",0.0335942120937395,0.0155082856246151,0.042551469651019,0.042551469651019,0.000240506923014644,0,TRUE,0.0111067447127087
"Angptl6","Angptl6",-0.738325827673972,0.172039441480257,0.000355772172260804,0.000355772172260804,0.0295975694248389,0,TRUE,0.00823704763091282
"Ankrd1","Ankrd1",0.0828691930971308,0.0268639689288774,0.00584311290880687,0.00584311290880687,0.000721672826611688,0,TRUE,0.0112899298379889
"Ankrd13a","Ankrd13a",3.14850740922158,1.30392730521427,0.0254516959374111,0.0254516959374111,1.70022641728334,0,TRUE,0.0226867748341379
"Ankrd31","Ankrd31",0.117802990220155,0.0399574277364467,0.00794882485051034,0.00794882485051034,0.00159659603131336,0,TRUE,0.0114198000453878
"Ankrd7","Ankrd7",0.0664771242941176,0.0284709439338519,0.0300833505914207,0.0300833505914207,0.000810594648484541,0,TRUE,0.0112289905313441
"Ano3","Ano3",0.07452291071516,0.0339213005136257,0.0399773770481211,0.0399773770481211,0.0011506546285357,0,TRUE,0.011258901621384
"Anxa1","Anxa1",21.3966250728854,3.5879603367614,0.00962764426184998,0.00962764426184998,12.873459378173,0.445720155465007,FALSE,0.0905261458957329
"Anxa2","Anxa2",158.965438504015,25.2518004339301,0.0049346644865021,0.0049346644865021,637.653425155032,0.438275667628597,FALSE,0.601953239520905
"Anxa4","Anxa4",1.15845515425164,0.353976190212079,0.0452407653676024,0.0452407653676024,0.125299143237058,0.573255501068493,FALSE,0.0152885381587087
"Anxa8","Anxa8",0.936462085055927,0.191184443457416,0.0170370038282578,0.0170370038282578,0.036551491420122,0.253554602902662,FALSE,0.0144632546707433
"Anxa9","Anxa9",0.353149183651721,0.0869092094702158,0.0333693039755804,0.0333693039755804,0.00755321069073785,0.17276753146267,FALSE,0.0122947252315577
"Aoah","Aoah",15.7336276259409,3.41156040937657,0.0128852793644713,0.0128852793644713,11.6387444268256,0.514904901405728,FALSE,0.069473334191811
"Aoc2","Aoc2",-0.488837313017996,0.200700446233762,0.0243459010079625,0.0243459010079625,0.0402806691184311,0,TRUE,0.00916454844131431
"Ap4b1","Ap4b1",0.665022544536727,0.209129502804077,0.00470655146108271,0.00470655146108271,0.0437351489430805,0,TRUE,0.0134541485234978
"Ap4s1","Ap4s1",1.80053524351853,0.5600613008932,0.00434592429123681,0.00434592429123681,0.313668660758183,0,TRUE,0.017675541039218
"Apex1","Apex1",-1.36365118754984,0.281009711576687,9.65088471185745e-05,9.65088471185744e-05,0.0789664580004126,0,TRUE,0.00591233228740551
"Apobr","Apobr",7.62351546295069,0.842691835350186,0.0106572140006109,0.0106572140006109,0.710129529365864,0.189703107137625,FALSE,0.0393231061783323
"Aqp4","Aqp4",0.110037585174527,0.0319282164938269,0.002552731431894,0.002552731431894,0.00101941100847668,0,TRUE,0.011390931303743
"Arap2","Arap2",5.73130470945289,1.51201474555038,0.0011476593834251,0.0011476593834251,2.28618859076179,0,TRUE,0.0322886059740242
"Arap3","Arap3",10.0352426209419,1.1715751608501,0.0182007529772649,0.0182007529772649,1.37258835752094,0.0200989085105589,FALSE,0.0482889653746525
"Arel1","Arel1",4.64658228351821,1.26370397410998,0.0353640148135232,0.0353640148135232,1.59694773418136,0.162562471583751,FALSE,0.0282560318473055
"Arf6","Arf6",1.50818130407319,0.666438477127252,0.0349141955396388,0.0349141955396388,0.444140243795691,0,TRUE,0.0165886833290201
"Arfgef3","Arfgef3",0.0757807140503311,0.0310251435170637,0.0239927347120857,0.0239927347120857,0.000962559530254402,0,TRUE,0.0112635776427004
"Arfip1","Arfip1",0.897949512404594,0.288786006495991,0.00552586159654362,0.00552586159654362,0.0833973575479026,0,TRUE,0.014320079974329
"Arhgap17","Arhgap17",3.78736590028715,0.750971160841191,6.22252549023719e-05,6.22252549023719e-05,0.563957684415166,0,TRUE,0.025061801071367
"Arhgap21","Arhgap21",1.94533659328934,0.449427495078303,0.0208920439578297,0.0208920439578297,0.201985073332358,0.544520540917108,FALSE,0.0182138558768563
"Arhgap24","Arhgap24",0.265225008627799,0.0840404086062479,0.00497138470218656,0.00497138470218656,0.0070627902787051,0,TRUE,0.0119678575049971
"Arhgap6","Arhgap6",0.369097541981116,0.0828542418169046,0.000243085460710893,0.000243085460710893,0.0068648253870541,0,TRUE,0.0123540149960406
"Arhgef19","Arhgef19",0.0355348299681898,0.016082936602082,0.0389683588639693,0.0389683588639693,0.000258660849746589,0,TRUE,0.011113959171674
"Arhgef2","Arhgef2",22.0742583360248,2.4869181873794,2.25724819221655e-08,2.25724819221655e-08,6.18476207071842,0,TRUE,0.0930453215843761
"Arhgef38","Arhgef38",0.0674975682877902,0.0224056146765998,0.00687903195349874,0.00687903195349874,0.000502011569036266,0,TRUE,0.0112327841433761
"Arl10","Arl10",1.45121427333135,0.228496820160021,3.37734046687991e-06,3.37734046687991e-06,0.0522107968232409,0,TRUE,0.0163769021684641
"Arl13b","Arl13b",0.880648811293672,0.27328944785016,0.00427195263369334,0.00427195263369334,0.0746871223062451,0,TRUE,0.0142557627278093
"Arl4d","Arl4d",17.3382043637027,4.34271362864089,0.0157229149062644,0.0157229149062644,18.8591616603833,0.740957005879783,FALSE,0.0754385235179726
"Arl5a","Arl5a",3.08494877603749,0.833702376905293,0.0296224989346565,0.0296224989346565,0.695059653257535,0.291038659327647,FALSE,0.0224504886713559
"Arl6ip5","Arl6ip5",6.98563523431211,1.95289218054865,0.00188613338053546,0.00188613338053546,3.81378786884805,0,TRUE,0.0369517167385527
"Arl8a","Arl8a",0.562248093752066,0.151704343727464,0.00139687062975474,0.00139687062975474,0.0230142079057804,0,TRUE,0.0130720732743708
"Armc1","Armc1",2.95895294302462,1.29261902137458,0.0330848735912698,0.0330848735912698,1.67086393441938,0,TRUE,0.0219820853968096
"Armc9","Armc9",3.80533054757101,0.639267175520057,8.03817494393797e-06,8.03817494393797e-06,0.408662521697391,0,TRUE,0.0251285866103221
"Armcx2","Armcx2",1.00227056144168,0.441689835215584,0.034476118440402,0.034476118440402,0.19508991053277,0,TRUE,0.014707904871428
"Armh1","Armh1",0.0727179363890501,0.0228769810404142,0.00472056995133804,0.00472056995133804,0.000523356261523473,0,TRUE,0.0112521914321291
"Armh2","Armh2",0.0645293076734748,0.018627225551597,0.00244960536848503,0.00244960536848503,0.000346973531750069,0,TRUE,0.0112217493102538
"Arpc3","Arpc3",3.50220277140694,0.741495805605506,0.000130236175082843,0.000130236175082843,0.549816029730558,0,TRUE,0.024001675985057
"Arrdc4","Arrdc4",1.22494017169047,0.383691802930273,0.0492229334849698,0.0492229334849698,0.147219399635883,0.394733238788339,FALSE,0.0155357034746717
"Arsb","Arsb",44.5435345172444,14.2741587236948,0.0387019694182662,0.0387019694182662,203.751607269231,0.684407088544722,FALSE,0.176577310605821
"Art1","Art1",-0.0793971167384906,0.0328947679419945,0.025503512669669,0.025503512669669,0.00108206575795767,0,TRUE,0.0106866871032243
"As3mt","As3mt",20.4774966487188,4.51660206146408,0.0118046250196718,0.0118046250196718,20.3996941816216,0.606186615145185,FALSE,0.0871091855620953
"Asah2","Asah2",-0.419069281232564,0.109001951227525,0.00101153703946149,0.00101153703946149,0.0118814253714078,0,TRUE,0.00942391872178794
"Asap2","Asap2",0.950199222337016,0.283439720692499,0.0383743513925431,0.0383743513925431,0.0803380752662421,0.498607024222475,FALSE,0.0145143239793981
"Asb1","Asb1",0.984376848503677,0.366814926089636,0.0142816184913494,0.0142816184913494,0.134553190002145,0,TRUE,0.0146413830386534
"Ascc1","Ascc1",-1.34620965804376,0.5214057891886,0.017810561119899,0.017810561119899,0.271863996999387,0,TRUE,0.00597717307887002
"Astn2","Astn2",0.0544416981288927,0.0221627787075919,0.0232964472735117,0.0232964472735117,0.000491188760041691,0,TRUE,0.0111842475196782
"Atad3a","Atad3a",-3.11850560320052,0.969615697523794,0.00433265240518515,0.00433265240518515,0.940154600884553,0,TRUE,-0.000611530724474063
"Atad3aos","Atad3aos",0.323637630080271,0.0792278578406411,0.000576843263335401,0.000576843263335401,0.00627705345801683,0,TRUE,0.0121850128069538
"Atf3","Atf3",0.0413175824245611,0.0181899375635614,0.034314381893805,0.034314381893805,0.000330873828566262,0,TRUE,0.0111354571857087
"Atf4","Atf4",4.03572439120785,1.6007413348038,0.0202942376221942,0.0202942376221942,2.56237282094945,0,TRUE,0.0259851008950758
"Atf6","Atf6",5.92125828174172,1.11977860632232,0.020534318828588,0.020534318828588,1.25390412717717,0.217816429784622,FALSE,0.0329947791318532
"Atg4d","Atg4d",5.5801305112304,1.7871759343662,0.00536610508566985,0.00536610508566985,3.19399782037771,0,TRUE,0.0317265993760194
"Atg5","Atg5",2.82035841878251,1.00729289874074,0.0110585703012016,0.0110585703012016,1.01463898385352,0,TRUE,0.021466845111183
"Atp12a","Atp12a",0.0601287845390671,0.0170114964256742,0.00208142999076715,0.00208142999076715,0.000289391010640725,0,TRUE,0.0112053898847346
"Atp13a2","Atp13a2",3.00521083364215,0.803869799111448,0.00129584622623649,0.00129584622623649,0.64620665392348,0,TRUE,0.0221540541589564
"Atp13a5","Atp13a5",0.0473661695122628,0.0195203472413492,0.0248217922087028,0.0248217922087028,0.00038104395642285,0,TRUE,0.011157943469029
"Atp2b4","Atp2b4",2.52071822505138,0.439233398000519,0.0288205509286603,0.0288205509286603,0.192925977919083,0.13816542077536,FALSE,0.0203528999546387
"Atp6v0a4","Atp6v0a4",0.0534293141205407,0.0184407497981975,0.00890653814034513,0.00890653814034513,0.000340061253119721,0,TRUE,0.0111804838715219
"Atp6v1e1","Atp6v1e1",2.94189665010094,1.30310768395232,0.0353079150583729,0.0353079150583729,1.69808963597558,0,TRUE,0.0219186767644279
"Atp6v1g3","Atp6v1g3",0.173326082327929,0.0310775837928286,1.85147136153775e-05,1.85147136153775e-05,0.00096581621440028,0,TRUE,0.0116262132063176
"Avil","Avil",0.305926136852463,0.104555860050626,0.00835499599655362,0.00835499599655362,0.010931927870926,0,TRUE,0.0121191683958601
"AW046200","AW046200",0.300332424237588,0.140080675127349,0.0445055150831941,0.0445055150831941,0.019622595544134,0,TRUE,0.0120983731580888
"AW112010","AW112010",266.812312993152,49.1390736305964,0.0125283007166073,0.0125283007166073,2414.64855727318,0.475914815374867,FALSE,1.00288577794213
"AY358078","AY358078",0.0575145876469807,0.0187372056113664,0.0060481253891434,0.0060481253891434,0.000351082874122619,0,TRUE,0.0111956713221817
"AY512915","AY512915",0.0890844008521227,0.0404999261670266,0.0397594563719003,0.0397594563719003,0.00164024401953461,0,TRUE,0.0113130355518432
"Azi2","Azi2",17.0099588891955,4.29395961296214,0.0291948803493716,0.0291948803493716,18.43808915775,0.0898242690989135,FALSE,0.0742182351049525
"B130034C11Rik","B130034C11Rik",0.20709786583098,0.0905391587446636,0.033203491587347,0.033203491587347,0.00819733926619139,0,TRUE,0.0117517635011319
"B230118H07Rik","B230118H07Rik",1.06984690518925,0.309631932195132,0.0314158406486662,0.0314158406486662,0.0958719334348905,0.565673459350736,FALSE,0.0149591273121734
"B230208H11Rik","B230208H11Rik",0.125885749242999,0.0351320171143553,0.00185940348707895,0.00185940348707895,0.00123425862652336,0,TRUE,0.0114498485851144
"B230216N24Rik","B230216N24Rik",0.84862015224119,0.216686188697553,0.0435531770036361,0.0435531770036361,0.0469529043722716,0.0929608494616866,FALSE,0.0141366926885804
"B230217J21Rik","B230217J21Rik",0.110408393316418,0.0479928543002754,0.0323127563184298,0.0323127563184298,0.00230331406388746,0,TRUE,0.0113923098235222
"B230369F24Rik","B230369F24Rik",0.142004211506824,0.0485332030476306,0.00835574327438362,0.00835574327438362,0.00235547179806254,0,TRUE,0.0115097707295573
"B3gnt5","B3gnt5",8.5670394626121,1.85797993498462,0.0150141843204712,0.0150141843204712,3.45208943880546,0.446962880645899,FALSE,0.0428307597291426
